Week #,Day of Week,Backup Start Time - Hour of Day,Work-Flow-ID,File Name,Size of Backup (GB),Backup Time (hour)
1,5,17,4,24,0.056325943,2
1,5,17,4,25,0.081377828,2
1,5,17,4,27,0.077735309,2
1,5,17,4,26,0.083605643,2
1,5,17,2,16,0.136770847,3
1,5,17,2,15,0.13998323,3
1,5,17,2,12,0.142366779,3
1,5,17,2,17,0.144319613,3
1,5,17,2,13,0.137448882,3
1,5,17,0,2,0.155813821,3
1,5,17,0,4,0.159068514,3
1,5,17,0,5,0.159229282,3
1,5,17,0,0,0.157888222,3
1,5,17,0,1,0.1581347,3
1,5,17,0,3,0.1589929,3
1,5,21,1,6,0,0
1,5,21,1,11,0,0
1,5,21,1,7,0,0
1,5,21,1,9,0,0
1,5,21,1,8,0,0
1,5,21,1,10,0,0
1,5,21,3,22,0,0
1,5,21,3,18,0,0
1,5,21,3,19,0,0
1,5,17,2,14,0.179670114,4
1,5,21,3,23,0.007468524,1
1,5,21,3,20,0.012061398,1
1,5,21,3,21,0.003184102,1
1,5,21,4,28,0.08020136,2
1,5,21,4,29,0.080613794,2
1,5,21,4,24,0.080327592,2
1,5,21,4,25,0.082980065,2
1,5,21,4,27,0.060991723,2
1,5,21,4,26,0.078515228,2
1,5,21,2,16,0.070210848,2
1,5,21,2,12,0.068201664,2
1,5,21,2,15,0.116947834,3
1,5,21,2,17,0.109126626,3
1,5,21,2,13,0.111082792,3
1,5,21,0,2,0.137476095,3
1,5,21,0,4,0.141139595,3
1,5,21,0,5,0.120366117,3
1,5,21,0,0,0.141265939,3
1,5,21,0,1,0.13748282,3
1,5,21,0,3,0.140515224,3
1,6,1,1,6,0,0
1,6,1,1,11,0,0
1,6,1,1,7,0,0
1,6,1,1,9,0,0
1,6,1,1,8,0,0
1,6,1,1,10,0,0
1,6,1,3,18,0,0
1,6,1,2,16,0,0
1,6,1,2,12,0,0
1,6,1,2,15,0,0
1,6,1,2,17,0,0
1,6,1,3,22,0.006963354,1
1,6,1,3,19,0.005400025,1
1,6,1,2,14,0.109247831,1
1,6,1,3,23,0.00365009,1
1,6,1,3,20,0.002826212,1
1,6,1,3,21,0.005765476,1
1,6,1,4,28,0.114273388,1
1,6,1,4,29,0.108145539,1
1,6,1,4,24,0.060252788,1
1,6,1,4,25,0.091733558,1
1,6,1,4,27,0.058859627,1
1,6,1,4,26,0.111551186,1
1,6,1,2,13,0.039062272,1
1,6,1,0,2,0.045043502,1
1,6,1,0,4,0.067953467,1
1,6,1,0,5,0.062542,1
1,6,1,0,0,0.058610234,1
1,6,1,0,1,0.067153335,1
1,6,1,0,3,0.061033562,1
1,6,5,1,6,0,0
1,6,5,1,11,0,0
1,6,5,1,7,0,0
1,6,5,1,9,0,0
1,6,5,1,8,0,0
1,6,5,1,10,0,0
1,6,5,3,18,0,0
1,6,5,2,16,0,0
1,6,5,2,12,0,0
1,6,5,2,15,0,0
1,6,5,2,17,0,0
1,6,5,3,22,0,0
1,6,5,2,14,0,0
1,6,5,3,23,0,0
1,6,5,3,20,0,0
1,6,5,3,21,0,0
1,6,5,3,19,0.00142006,1
1,6,5,4,28,0.198737932,1
1,6,5,4,29,0.203601891,1
1,6,5,4,24,0.150502611,1
1,6,5,4,25,0.199834208,1
1,6,5,4,27,0.149492351,1
1,6,5,4,26,0.199550798,1
1,6,5,2,13,0.001252404,1
1,6,5,0,2,0.018922573,1
1,6,5,0,4,0.020078423,1
1,6,5,0,5,0.019630342,1
1,6,5,0,0,0.020688428,1
1,6,5,0,1,0.015309801,1
1,6,5,0,3,0.016799333,1
1,6,9,1,6,0,0
1,6,9,1,11,0,0
1,6,9,1,7,0,0
1,6,9,1,9,0,0
1,6,9,1,8,0,0
1,6,9,1,10,0,0
1,6,9,2,16,0,0
1,6,9,2,12,0,0
1,6,9,2,15,0,0
1,6,9,2,17,0,0
1,6,9,2,14,0,0
1,6,9,3,20,0,0
1,6,9,3,21,0,0
1,6,9,3,19,0,0
1,6,9,2,13,0,0
1,6,9,3,18,0.002321451,1
1,6,9,3,22,0.000569096,1
1,6,9,3,23,0.002345783,1
1,6,9,0,2,0.033419461,1
1,6,9,0,4,0.029478316,1
1,6,9,0,5,0.029750785,1
1,6,9,0,0,0.030246172,1
1,6,9,0,1,0.033164333,1
1,6,9,0,3,0.034707226,1
1,6,9,4,28,0.500716684,2
1,6,9,4,29,0.500151922,2
1,6,9,4,24,0.499721711,2
1,6,9,4,25,0.500757463,2
1,6,9,4,27,0.501716115,2
1,6,9,4,26,0.498478114,2
1,6,13,1,9,0,0
1,6,13,1,10,0,0
1,6,13,2,16,0,0
1,6,13,2,12,0,0
1,6,13,2,15,0,0
1,6,13,2,14,0,0
1,6,13,2,13,0,0
1,6,13,3,18,0,0
1,6,13,1,6,0.018799546,1
1,6,13,1,11,0.020140819,1
1,6,13,1,7,0.042797954,1
1,6,13,1,8,0.021540309,1
1,6,13,2,17,0.001700173,1
1,6,13,3,20,0.010652113,1
1,6,13,3,21,0.006241426,1
1,6,13,3,19,0.000790228,1
1,6,13,3,22,0.005042042,1
1,6,13,3,23,0.001376273,1
1,6,13,0,2,0.07628873,1
1,6,13,0,4,0.078370828,1
1,6,13,0,5,0.081528605,1
1,6,13,0,0,0.07860066,1
1,6,13,0,1,0.079598366,1
1,6,13,0,3,0.081006244,1
1,6,13,4,28,0.299391188,2
1,6,13,4,29,0.350417819,2
1,6,13,4,24,0.350178686,2
1,6,13,4,25,0.350429131,2
1,6,13,4,27,0.34961865,2
1,6,13,4,26,0.350443111,2
1,6,17,1,9,0,0
1,6,17,1,10,0,0
1,6,17,2,16,0,0
1,6,17,2,12,0,0
1,6,17,2,15,0,0
1,6,17,1,6,0,0
1,6,17,1,11,0,0
1,6,17,1,7,0,0
1,6,17,1,8,0,0
1,6,17,3,21,0,0
1,6,17,3,19,0,0
1,6,17,2,14,0.003260493,1
1,6,17,2,13,0.004130191,1
1,6,17,3,18,0.001282791,1
1,6,17,2,17,0.002779913,1
1,6,17,3,20,0.003397799,1
1,6,17,3,22,0.005088443,1
1,6,17,3,23,0.008191155,1
1,6,17,0,2,0.080582082,1
1,6,17,0,4,0.079609151,1
1,6,17,0,5,0.078276614,1
1,6,17,0,0,0.076478419,1
1,6,17,0,1,0.081349669,1
1,6,17,0,3,0.080597453,1
1,6,17,4,28,0.152957115,1
1,6,17,4,29,0.199727479,2
1,6,17,4,24,0.199852287,2
1,6,17,4,25,0.201132559,2
1,6,17,4,27,0.200061461,2
1,6,17,4,26,0.198061426,2
1,6,21,1,9,0,0
1,6,21,1,10,0,0
1,6,21,1,6,0,0
1,6,21,1,11,0,0
1,6,21,1,7,0,0
1,6,21,1,8,0,0
1,6,21,3,21,0,0
1,6,21,2,14,0,0
1,6,21,3,18,0,0
1,6,21,2,17,0,0
1,6,21,3,23,0,0
1,6,21,2,16,0.004195418,1
1,6,21,2,12,0.003382288,1
1,6,21,2,15,0.001346189,1
1,6,21,3,19,0.003364753,1
1,6,21,2,13,0.003112537,1
1,6,21,3,20,0.001676224,1
1,6,21,3,22,0.000775465,1
1,6,21,0,2,0.059360291,1
1,6,21,0,4,0.060350467,1
1,6,21,0,5,0.062806887,1
1,6,21,0,0,0.064033487,1
1,6,21,0,1,0.065956719,1
1,6,21,0,3,0.062193556,1
1,6,21,4,28,0.098846108,1
1,6,21,4,27,0.151604777,1
1,6,21,4,26,0.151254511,1
1,6,21,4,29,0.199914389,2
1,6,21,4,24,0.201346894,2
1,6,21,4,25,0.19701882,2
1,7,1,1,9,0,0
1,7,1,1,10,0,0
1,7,1,1,6,0,0
1,7,1,1,11,0,0
1,7,1,1,7,0,0
1,7,1,1,8,0,0
1,7,1,3,21,0,0
1,7,1,2,14,0,0
1,7,1,3,18,0,0
1,7,1,2,17,0,0
1,7,1,3,23,0,0
1,7,1,2,16,0,0
1,7,1,2,12,0,0
1,7,1,2,15,0,0
1,7,1,3,19,0,0
1,7,1,3,20,0,0
1,7,1,3,22,0,0
1,7,1,2,13,0.004403846,1
1,7,1,0,2,0.019471765,1
1,7,1,0,4,0.019835485,1
1,7,1,0,5,0.017283947,1
1,7,1,0,0,0.021000169,1
1,7,1,0,1,0.019408282,1
1,7,1,0,3,0.021820779,1
1,7,1,4,28,0.199306002,1
1,7,1,4,27,0.198567582,1
1,7,1,4,26,0.201078543,1
1,7,1,4,29,0.197508366,1
1,7,1,4,24,0.150273021,1
1,7,1,4,25,0.197289827,1
1,7,5,1,9,0,0
1,7,5,1,10,0,0
1,7,5,1,6,0,0
1,7,5,1,11,0,0
1,7,5,1,7,0,0
1,7,5,1,8,0,0
1,7,5,3,21,0,0
1,7,5,3,18,0,0
1,7,5,2,17,0,0
1,7,5,3,23,0,0
1,7,5,2,16,0,0
1,7,5,2,12,0,0
1,7,5,2,15,0,0
1,7,5,3,19,0,0
1,7,5,3,20,0,0
1,7,5,3,22,0,0
1,7,5,2,13,0,0
1,7,5,2,14,0.001186473,1
1,7,5,0,2,0.010447229,1
1,7,5,0,4,0.022198228,1
1,7,5,0,5,0.020429957,1
1,7,5,0,0,0.019848875,1
1,7,5,0,1,0.018394351,1
1,7,5,0,3,0.014719745,1
1,7,5,4,28,0.199451133,1
1,7,5,4,27,0.202403543,1
1,7,5,4,26,0.149536499,1
1,7,5,4,29,0.152450945,1
1,7,5,4,24,0.199006414,1
1,7,5,4,25,0.150185327,1
1,7,9,1,9,0,0
1,7,9,1,10,0,0
1,7,9,1,6,0,0
1,7,9,1,11,0,0
1,7,9,1,7,0,0
1,7,9,1,8,0,0
1,7,9,3,21,0,0
1,7,9,3,18,0,0
1,7,9,2,16,0,0
1,7,9,2,15,0,0
1,7,9,3,20,0,0
1,7,9,2,13,0,0
1,7,9,2,14,0,0
1,7,9,2,17,0.000598224,1
1,7,9,3,23,0.003979073,1
1,7,9,2,12,0.00083693,1
1,7,9,3,19,0.004618601,1
1,7,9,3,22,0.003346743,1
1,7,9,0,2,0.034240214,1
1,7,9,0,4,0.027906794,1
1,7,9,0,5,0.03132861,1
1,7,9,0,0,0.036066776,1
1,7,9,0,1,0.036149213,1
1,7,9,0,3,0.033460517,1
1,7,9,4,28,0.500997611,2
1,7,9,4,27,0.448980377,2
1,7,9,4,26,0.499744216,2
1,7,9,4,29,0.495635403,2
1,7,9,4,24,0.499104398,2
1,7,9,4,25,0.500128282,2
1,7,13,1,10,0,0
1,7,13,1,6,0,0
1,7,13,1,11,0,0
1,7,13,1,7,0,0
1,7,13,1,8,0,0
1,7,13,2,15,0,0
1,7,13,3,20,0,0
1,7,13,2,13,0,0
1,7,13,2,17,0,0
1,7,13,2,12,0,0
1,7,13,3,22,0,0
1,7,13,1,9,0.040208723,1
1,7,13,3,21,0.000203795,1
1,7,13,3,18,0.007216201,1
1,7,13,2,16,0.001223873,1
1,7,13,2,14,0.001792524,1
1,7,13,3,23,0.002615409,1
1,7,13,3,19,0.002595496,1
1,7,13,0,2,0.077839716,1
1,7,13,0,4,0.081464471,1
1,7,13,0,5,0.078961822,1
1,7,13,0,0,0.077543048,1
1,7,13,0,1,0.079411647,1
1,7,13,0,3,0.083061111,1
1,7,13,4,28,0.35149133,2
1,7,13,4,27,0.303606598,2
1,7,13,4,26,0.350737969,2
1,7,13,4,29,0.353502382,2
1,7,13,4,24,0.349112993,2
1,7,13,4,25,0.298871072,2
1,7,17,1,10,0,0
1,7,17,1,6,0,0
1,7,17,1,11,0,0
1,7,17,1,7,0,0
1,7,17,1,8,0,0
1,7,17,2,15,0,0
1,7,17,3,20,0,0
1,7,17,2,13,0,0
1,7,17,2,17,0,0
1,7,17,2,12,0,0
1,7,17,3,22,0,0
1,7,17,1,9,0,0
1,7,17,3,21,0,0
1,7,17,3,18,0,0
1,7,17,3,23,0,0
1,7,17,3,19,0,0
1,7,17,2,16,0.00016619,1
1,7,17,2,14,0.003937812,1
1,7,17,0,2,0.084700489,1
1,7,17,0,4,0.077292695,1
1,7,17,0,5,0.080143903,1
1,7,17,0,0,0.078069143,1
1,7,17,0,1,0.077606189,1
1,7,17,0,3,0.080324713,1
1,7,17,4,28,0.148480918,1
1,7,17,4,27,0.201767544,1
1,7,17,4,26,0.196999394,1
1,7,17,4,29,0.202832577,1
1,7,17,4,24,0.200311069,1
1,7,17,4,25,0.151888352,1
1,7,21,1,10,0,0
1,7,21,1,6,0,0
1,7,21,1,11,0,0
1,7,21,1,7,0,0
1,7,21,1,8,0,0
1,7,21,2,13,0,0
1,7,21,2,17,0,0
1,7,21,2,12,0,0
1,7,21,3,22,0,0
1,7,21,1,9,0,0
1,7,21,3,21,0,0
1,7,21,3,23,0,0
1,7,21,2,16,0,0
1,7,21,2,14,0,0
1,7,21,2,15,0.000344982,1
1,7,21,3,20,0.003749974,1
1,7,21,3,18,3.34E-05,1
1,7,21,3,19,0.002383575,1
1,7,21,0,2,0.063783755,1
1,7,21,0,4,0.065583761,1
1,7,21,0,5,0.063669622,1
1,7,21,0,0,0.064466521,1
1,7,21,0,1,0.064159155,1
1,7,21,0,3,0.064636802,1
1,7,21,4,28,0.150036131,1
1,7,21,4,26,0.149679809,1
1,7,21,4,24,0.150888337,1
1,7,21,4,27,0.204833483,2
1,7,21,4,29,0.200040652,2
1,7,21,4,25,0.200093661,2
2,1,1,2,13,0,0
2,1,1,2,12,0,0
2,1,1,2,16,0,0
2,1,1,2,14,0,0
2,1,1,2,15,0,0
2,1,1,3,20,0,0
2,1,1,3,18,0,0
2,1,1,1,10,0.038536106,1
2,1,1,1,6,0.033956253,1
2,1,1,1,11,0.037549784,1
2,1,1,1,7,0.034818804,1
2,1,1,1,8,0.03979585,1
2,1,1,2,17,0.000553447,1
2,1,1,3,22,0.002359849,1
2,1,1,1,9,0.04052808,1
2,1,1,3,21,0.003494249,1
2,1,1,3,23,0.002182772,1
2,1,1,3,19,0.000700735,1
2,1,1,0,2,0.031698539,1
2,1,1,0,4,0.036325764,1
2,1,1,0,5,0.033999351,1
2,1,1,0,0,0.010730642,1
2,1,1,0,1,0.036560743,1
2,1,1,0,3,0.037812635,1
2,1,1,4,28,0.0995649,1
2,1,1,4,26,0.152328044,2
2,1,1,4,24,0.170328216,2
2,1,1,4,27,0.15054693,2
2,1,1,4,29,0.170430015,2
2,1,1,4,25,0.168694841,2
2,1,5,2,16,0,0
2,1,5,2,14,0,0
2,1,5,2,15,0,0
2,1,5,3,20,0,0
2,1,5,3,18,0,0
2,1,5,2,17,0,0
2,1,5,3,22,0,0
2,1,5,3,23,0,0
2,1,5,2,13,0.00201234,1
2,1,5,2,12,0.005121698,1
2,1,5,3,21,0.001789577,1
2,1,5,3,19,0.000472928,1
2,1,5,0,2,0.076446765,1
2,1,5,0,4,0.0799218,1
2,1,5,0,5,0.0796104,1
2,1,5,0,0,0.078344097,1
2,1,5,0,1,0.080768986,1
2,1,5,0,3,0.081272248,1
2,1,5,4,28,0.059699538,1
2,1,5,4,26,0.080437602,1
2,1,5,4,24,0.07866811,1
2,1,5,4,27,0.061172821,1
2,1,5,4,29,0.078515193,1
2,1,5,4,25,0.083356681,1
2,1,5,1,10,0.157516942,2
2,1,5,1,6,0.161353479,2
2,1,5,1,11,0.163312563,2
2,1,5,1,7,0.16149882,2
2,1,5,1,8,0.157732565,2
2,1,5,1,9,0.16311682,2
2,1,9,2,14,0,0
2,1,9,2,15,0,0
2,1,9,3,20,0,0
2,1,9,3,18,0,0
2,1,9,2,17,0,0
2,1,9,3,22,0,0
2,1,9,2,12,0,0
2,1,9,3,19,0,0
2,1,9,2,16,0.001513017,1
2,1,9,3,23,0.001993408,1
2,1,9,2,13,0.001370069,1
2,1,9,3,21,0.002773886,1
2,1,9,0,2,0.103921677,1
2,1,9,0,4,0.039153679,1
2,1,9,0,5,0.10220902,1
2,1,9,0,0,0.101618908,1
2,1,9,0,1,0.100699825,1
2,1,9,0,3,0.102359404,1
2,1,9,4,28,0.11976476,1
2,1,9,4,26,0.121597091,1
2,1,9,4,24,0.121224708,1
2,1,9,4,27,0.118823794,1
2,1,9,4,29,0.122381202,1
2,1,9,4,25,0.122549221,1
2,1,9,1,10,0.154690097,2
2,1,9,1,6,0.161427351,2
2,1,9,1,11,0.1598345,2
2,1,9,1,7,0.159668608,2
2,1,9,1,8,0.15935989,2
2,1,9,1,9,0.161972835,2
2,1,13,2,15,0,0
2,1,13,3,20,0,0
2,1,13,2,12,0,0
2,1,13,2,16,0,0
2,1,13,3,21,0,0
2,1,13,2,14,0.001247231,1
2,1,13,3,18,0.008046597,1
2,1,13,2,17,0.003208862,1
2,1,13,3,22,0.000858743,1
2,1,13,3,19,0.001858281,1
2,1,13,3,23,0.006407149,1
2,1,13,2,13,0.001324279,1
2,1,13,4,28,0.080087412,1
2,1,13,4,26,0.07990879,1
2,1,13,4,24,0.101543304,1
2,1,13,4,27,0.101694547,1
2,1,13,4,29,0.09829329,1
2,1,13,4,25,0.098659219,1
2,1,13,0,2,0.158209375,2
2,1,13,0,4,0.161661604,2
2,1,13,0,5,0.16279353,2
2,1,13,0,0,0.158005598,2
2,1,13,0,1,0.159622181,2
2,1,13,0,3,0.161199438,2
2,1,17,2,15,0,0
2,1,17,3,20,0,0
2,1,17,2,12,0,0
2,1,17,3,21,0,0
2,1,17,2,17,0,0
2,1,17,3,22,0,0
2,1,17,2,13,0,0
2,1,13,1,10,0.99820647,4
2,1,13,1,6,1.003942557,4
2,1,13,1,11,1.000423116,4
2,1,13,1,7,1.004749305,4
2,1,13,1,8,1.005284097,4
2,1,13,1,9,0.996506476,4
2,1,17,2,16,0.001097183,1
2,1,17,2,14,0.000154318,1
2,1,17,3,18,0.001532648,1
2,1,17,3,19,0.001878673,1
2,1,17,3,23,0.003091226,1
2,1,17,4,28,0.079081869,1
2,1,17,4,26,0.076504538,1
2,1,17,4,24,0.080720347,1
2,1,17,4,27,0.020384522,1
2,1,17,4,29,0.082061493,1
2,1,17,4,25,0.080886025,1
2,1,17,0,2,0.161707838,1
2,1,17,0,4,0.15981189,1
2,1,17,0,5,0.158891969,1
2,1,17,0,0,0.16232156,1
2,1,17,0,1,0.159676374,1
2,1,17,0,3,0.159824646,1
2,1,21,2,15,0,0
2,1,21,3,20,0,0
2,1,21,2,12,0,0
2,1,21,2,17,0,0
2,1,21,3,22,0,0
2,1,21,2,13,0,0
2,1,21,3,18,0,0
2,1,21,3,19,0,0
2,1,21,3,23,0,0
2,1,21,3,21,0.00306158,1
2,1,21,2,16,0.004160591,1
2,1,21,2,14,0.000455691,1
2,1,21,4,28,0.080203496,1
2,1,21,4,26,0.06130166,1
2,1,21,4,24,0.080027454,1
2,1,21,4,27,0.058006048,1
2,1,21,4,29,0.06187164,1
2,1,21,4,25,0.081460625,1
2,1,21,0,2,0.138408718,1
2,1,21,0,4,0.138224963,1
2,1,21,0,5,0.137147998,1
2,1,21,0,0,0.139337855,1
2,1,21,0,1,0.139366775,1
2,1,21,0,3,0.137863313,1
2,1,21,1,10,0.322731526,2
2,1,21,1,6,0.320011793,2
2,1,21,1,11,0.315247807,2
2,1,21,1,7,0.316687267,2
2,1,21,1,8,0.332319299,2
2,1,21,1,9,0.323650991,2
2,2,1,2,12,0,0
2,2,1,2,17,0,0
2,2,1,2,13,0,0
2,2,1,3,19,0,0
2,2,1,3,23,0,0
2,2,1,3,21,0,0
2,2,1,2,16,0,0
2,2,1,2,15,4.37E-05,1
2,2,1,3,20,0.001415667,1
2,2,1,3,22,0.002323807,1
2,2,1,3,18,0.001124718,1
2,2,1,2,14,0.005380526,1
2,2,1,4,24,0.039907782,2
2,2,1,0,4,0.058426876,2
2,2,1,0,1,0.059553455,2
2,2,1,4,28,0.08190098,3
2,2,1,4,26,0.083047928,3
2,2,1,4,27,0.080338501,3
2,2,1,4,29,0.081326581,3
2,2,1,4,25,0.080565911,3
2,2,1,0,2,0.060688216,3
2,2,1,0,5,0.07763574,3
2,2,1,0,0,0.078736973,3
2,2,1,0,3,0.081397255,3
2,2,5,2,17,0,0
2,2,5,2,13,0,0
2,2,5,3,19,0,0
2,2,5,3,23,0,0
2,2,5,3,21,0,0
2,2,5,2,16,0,0
2,2,5,3,20,0,0
2,2,5,3,18,0,0
2,2,5,2,14,0,0
2,2,1,1,10,0.123771861,4
2,2,1,1,6,0.122933128,4
2,2,1,1,11,0.116802383,4
2,2,1,1,7,0.123871513,4
2,2,1,1,8,0.115928674,4
2,2,1,1,9,0.121851538,4
2,2,5,2,12,0.001654314,1
2,2,5,2,15,0.000946641,1
2,2,5,3,22,0.002228007,1
2,2,5,4,25,0.039088114,1
2,2,5,4,24,0.078254177,2
2,2,5,0,4,0.079161161,2
2,2,5,0,1,0.079692543,2
2,2,5,4,28,0.077290437,2
2,2,5,4,26,0.079641249,2
2,2,5,4,27,0.078672589,2
2,2,5,4,29,0.083373583,2
2,2,5,0,2,0.080416688,2
2,2,5,0,5,0.079972176,2
2,2,5,0,0,0.080793609,2
2,2,5,0,3,0.079380544,2
2,2,9,2,17,0,0
2,2,9,2,13,0,0
2,2,9,3,19,0,0
2,2,9,3,23,0,0
2,2,9,3,21,0,0
2,2,9,2,16,0,0
2,2,9,2,14,0,0
2,2,9,1,10,0,0
2,2,9,1,6,0,0
2,2,9,1,11,0,0
2,2,9,1,7,0,0
2,2,9,1,8,0,0
2,2,9,1,9,0,0
2,2,9,2,12,0,0
2,2,9,3,20,0.000851608,1
2,2,9,3,18,0.000112038,1
2,2,9,2,15,0.000515459,1
2,2,9,3,22,0.001436018,1
2,2,9,0,5,0.082192921,2
2,2,9,4,25,0.122048494,3
2,2,9,4,24,0.11877647,3
2,2,9,0,4,0.100608772,3
2,2,9,0,1,0.102252238,3
2,2,9,4,28,0.121407666,3
2,2,9,4,26,0.121016368,3
2,2,9,4,27,0.122582976,3
2,2,9,4,29,0.123706025,3
2,2,9,0,2,0.100392031,3
2,2,9,0,0,0.095501776,3
2,2,9,0,3,0.100085451,3
2,2,13,2,13,0,0
2,2,13,3,23,0,0
2,2,13,2,16,0,0
2,2,13,2,14,0,0
2,2,13,1,11,0,0
2,2,13,1,9,0,0
2,2,13,2,12,0,0
2,2,13,3,20,0,0
2,2,13,2,15,0,0
2,2,13,2,17,0.0013761,1
2,2,13,3,19,0.0037649,1
2,2,13,3,21,0.001691042,1
2,2,13,1,10,0.019179566,1
2,2,13,1,6,0.017968081,1
2,2,13,1,7,0.017900946,1
2,2,13,1,8,0.018178736,1
2,2,13,3,18,0.008678739,1
2,2,13,3,22,0.00585546,1
2,2,13,4,27,0.077234462,2
2,2,13,4,25,0.09848092,3
2,2,13,4,24,0.083700729,3
2,2,13,4,28,0.104570234,3
2,2,13,4,26,0.097096494,3
2,2,13,4,29,0.098684895,3
2,2,17,2,13,0,0
2,2,17,3,23,0,0
2,2,17,2,16,0,0
2,2,17,2,14,0,0
2,2,17,1,11,0,0
2,2,17,1,9,0,0
2,2,17,2,12,0,0
2,2,17,3,20,0,0
2,2,17,2,15,0,0
2,2,17,2,17,0,0
2,2,17,3,19,0,0
2,2,17,1,10,0,0
2,2,17,1,6,0,0
2,2,17,1,7,0,0
2,2,17,1,8,0,0
2,2,13,0,5,0.16027441,4
2,2,13,0,4,0.161211224,4
2,2,13,0,1,0.159360717,4
2,2,13,0,2,0.161603344,4
2,2,13,0,0,0.162374278,4
2,2,13,0,3,0.159781179,4
2,2,17,3,21,0.000616174,1
2,2,17,3,18,0.001584557,1
2,2,17,3,22,0.004816023,1
2,2,17,4,27,0.080004253,2
2,2,17,4,25,0.084342029,2
2,2,17,4,24,0.081275059,2
2,2,17,4,28,0.083654081,2
2,2,17,4,26,0.081769751,2
2,2,17,4,29,0.081135056,2
2,2,21,2,13,0,0
2,2,21,2,14,0,0
2,2,21,1,11,0,0
2,2,21,1,9,0,0
2,2,21,3,20,0,0
2,2,21,1,10,0,0
2,2,21,1,6,0,0
2,2,21,1,7,0,0
2,2,21,1,8,0,0
2,2,21,3,21,0,0
2,2,21,3,23,0.000755904,1
2,2,21,2,16,0.004802962,1
2,2,21,2,12,0.001255778,1
2,2,21,2,15,0.004650867,1
2,2,21,2,17,0.002607567,1
2,2,21,3,19,0.001688609,1
2,2,21,3,18,0.004717711,1
2,2,21,3,22,0.000556309,1
2,2,21,4,27,0.078263084,2
2,2,21,4,25,0.079433341,2
2,2,21,4,28,0.077665102,2
2,2,21,4,29,0.078535139,2
2,2,21,0,5,0.296261129,3
2,2,21,0,4,0.302341043,3
2,2,21,0,1,0.29837233,3
2,2,21,0,2,0.300359876,3
2,2,21,0,0,0.29855997,3
2,2,21,0,3,0.302592013,3
2,2,21,4,24,0.083121856,3
2,2,21,4,26,0.080978217,3
2,3,1,2,13,0,0
2,3,1,2,14,0,0
2,3,1,1,11,0,0
2,3,1,1,9,0,0
2,3,1,3,20,0,0
2,3,1,1,10,0,0
2,3,1,1,6,0,0
2,3,1,1,7,0,0
2,3,1,1,8,0,0
2,3,1,2,16,0,0
2,3,1,2,15,0,0
2,3,1,2,17,0,0
2,3,1,3,19,0,0
2,3,1,3,18,0,0
2,3,1,3,22,0,0
2,3,1,3,21,0.005648135,1
2,3,1,3,23,0.003165259,1
2,3,1,2,12,0.002373441,1
2,3,1,4,27,0.080653195,1
2,3,1,4,25,0.080963484,1
2,3,1,4,28,0.079045209,1
2,3,1,4,29,0.05885848,1
2,3,1,0,5,0.07833858,1
2,3,1,0,4,0.080757638,1
2,3,1,0,1,0.06188979,1
2,3,1,0,2,0.059782371,1
2,3,1,0,0,0.058712246,1
2,3,1,0,3,0.077933724,1
2,3,1,4,24,0.062474971,1
2,3,1,4,26,0.080104389,1
2,3,5,2,14,0,0
2,3,5,1,11,0,0
2,3,5,1,9,0,0
2,3,5,3,20,0,0
2,3,5,1,10,0,0
2,3,5,1,6,0,0
2,3,5,1,7,0,0
2,3,5,1,8,0,0
2,3,5,2,16,0,0
2,3,5,2,15,0,0
2,3,5,2,17,0,0
2,3,5,3,19,0,0
2,3,5,3,18,0,0
2,3,5,3,22,0,0
2,3,5,2,12,0,0
2,3,5,2,13,0.003700523,1
2,3,5,3,21,4.20E-05,1
2,3,5,3,23,0.002806551,1
2,3,5,4,27,0.081367864,1
2,3,5,4,25,0.081145719,1
2,3,5,4,28,0.061148138,1
2,3,5,4,29,0.077944936,1
2,3,5,0,5,0.040258879,1
2,3,5,0,4,0.060807479,1
2,3,5,0,1,0.081407576,1
2,3,5,0,2,0.07971533,1
2,3,5,0,0,0.078947537,1
2,3,5,0,3,0.078761585,1
2,3,5,4,24,0.077986166,1
2,3,5,4,26,0.078893507,1
2,3,9,2,14,0,0
2,3,9,1,11,0,0
2,3,9,1,9,0,0
2,3,9,1,10,0,0
2,3,9,1,6,0,0
2,3,9,1,7,0,0
2,3,9,1,8,0,0
2,3,9,2,16,0,0
2,3,9,2,15,0,0
2,3,9,3,19,0,0
2,3,9,3,18,0,0
2,3,9,2,12,0,0
2,3,9,2,13,0,0
2,3,9,3,20,0.001249655,1
2,3,9,2,17,0.000354985,1
2,3,9,3,22,0.003459792,1
2,3,9,3,21,0.00042429,1
2,3,9,3,23,0.000693153,1
2,3,9,4,27,0.119296647,1
2,3,9,4,25,0.099068221,1
2,3,9,4,28,0.097159481,1
2,3,9,4,29,0.119922672,1
2,3,9,0,5,0.101190502,1
2,3,9,0,4,0.103201524,1
2,3,9,0,1,0.101379425,1
2,3,9,0,2,0.08123842,1
2,3,9,0,0,0.081671766,1
2,3,9,0,3,0.098259626,1
2,3,9,4,24,0.120667055,1
2,3,9,4,26,0.116547902,1
2,3,13,2,14,0,0
2,3,13,1,11,0,0
2,3,13,1,6,0,0
2,3,13,1,7,0,0
2,3,13,2,16,0,0
2,3,13,2,15,0,0
2,3,13,3,19,0,0
2,3,13,2,17,0,0
2,3,13,3,22,0,0
2,3,13,3,23,0,0
